limit_pct,period,Date,equity
-0.7,TRAIN,2024-01-15,92.27284093892185
-0.7,TRAIN,2024-01-16,90.95324104463491
-0.7,TRAIN,2024-01-17,91.62040129759279
-0.7,TRAIN,2024-01-18,91.95954691121389
-0.7,TRAIN,2024-01-19,92.06152423932744
-0.7,TRAIN,2024-01-22,92.29411809460207
-0.7,TRAIN,2024-01-23,92.2417531329064
-0.7,TRAIN,2024-01-24,92.57452188483686
-0.7,TRAIN,2024-01-25,92.32364886748258
-0.7,TRAIN,2024-01-26,91.63235345389214
-0.7,TRAIN,2024-01-29,91.2761598511396
-0.7,TRAIN,2024-01-30,91.29241115670811
-0.7,TRAIN,2024-01-31,91.97780929490402
-0.7,TRAIN,2024-02-01,91.98292424808525
-0.7,TRAIN,2024-02-02,91.72223300725432
-0.7,TRAIN,2024-02-05,91.06161897863895
-0.7,TRAIN,2024-02-06,90.29931053113737
-0.7,TRAIN,2024-02-07,90.81916780131206
-0.7,TRAIN,2024-02-08,90.30019280628503
-0.7,TRAIN,2024-02-09,88.62405290420416
-0.7,TRAIN,2024-02-12,88.62405290420416
-0.7,TRAIN,2024-02-13,88.79283309737818
-0.7,TRAIN,2024-02-14,89.5852357327654
-0.7,TRAIN,2024-02-15,91.32320115731763
-0.7,TRAIN,2024-02-16,91.41792933492849
-0.7,TRAIN,2024-02-19,90.78904531689751
-0.7,TRAIN,2024-02-20,90.97524581577396
-0.7,TRAIN,2024-02-21,92.2459272146528
-0.7,TRAIN,2024-02-22,93.36772561024459
-0.7,TRAIN,2024-02-23,93.36772561024459
-0.7,TRAIN,2024-02-26,93.51507735804405
-0.7,TRAIN,2024-02-27,93.36838645062949
-0.7,TRAIN,2024-02-28,93.00657226657421
-0.7,TRAIN,2024-02-29,92.09647196036555
-0.7,TRAIN,2024-03-01,92.3245204594852
-0.7,TRAIN,2024-03-04,92.96773183318194
-0.7,TRAIN,2024-03-05,94.82365258753643
-0.7,TRAIN,2024-03-06,92.57117329825303
-0.7,TRAIN,2024-03-07,91.82763352490807
-0.7,TRAIN,2024-03-08,90.63100079346434
-0.7,TRAIN,2024-03-11,91.4786871349745
-0.7,TRAIN,2024-03-12,91.21566995008708
-0.7,TRAIN,2024-03-13,91.41348381931668
-0.7,TRAIN,2024-03-14,92.52582728834635
-0.7,TRAIN,2024-03-15,93.7032096097372
-0.7,TRAIN,2024-03-18,95.80138117855664
-0.7,TRAIN,2024-03-19,95.54074199375219
-0.7,TRAIN,2024-03-20,95.54074199375219
-0.7,TRAIN,2024-03-21,95.25663870221385
-0.7,TRAIN,2024-03-22,95.27200276332162
-0.7,TRAIN,2024-03-25,94.26024048698316
-0.7,TRAIN,2024-03-26,94.39304575550804
-0.7,TRAIN,2024-03-27,93.48139639927831
-0.7,TRAIN,2024-03-28,92.80967672915239
-0.7,TRAIN,2024-03-29,90.1564026481845
-0.7,TRAIN,2024-04-01,88.72167606448133
-0.7,TRAIN,2024-04-02,88.20374994457164
-0.7,TRAIN,2024-04-03,87.8970441660785
-0.7,TRAIN,2024-04-04,89.48699384785999
-0.7,TRAIN,2024-04-05,90.34654732340245
-0.7,TRAIN,2024-04-08,90.77694300632426
-0.7,TRAIN,2024-04-09,90.78061734635739
-0.7,TRAIN,2024-04-10,91.28085292045421
-0.7,TRAIN,2024-04-11,89.7123673841858
-0.7,TRAIN,2024-04-12,87.37133449347039
-0.7,TRAIN,2024-04-15,85.86332162002552
-0.7,TRAIN,2024-04-16,84.42753377414677
-0.7,TRAIN,2024-04-17,84.56202736368267
-0.7,TRAIN,2024-04-18,84.65796431810175
-0.7,TRAIN,2024-04-19,85.54817533168271
-0.7,TRAIN,2024-04-22,85.63639616214114
-0.7,TRAIN,2024-04-23,84.89963760483303
-0.7,TRAIN,2024-04-24,85.52283145731661
-0.7,TRAIN,2024-04-25,86.92499751926216
-0.7,TRAIN,2024-04-26,86.843228365349
-0.7,TRAIN,2024-04-29,86.843228365349
-0.7,TRAIN,2024-04-30,87.34322098161601
-0.7,TRAIN,2024-05-01,87.970077886196
-0.7,TRAIN,2024-05-02,87.53868493284504
-0.7,TRAIN,2024-05-03,87.53868493284504
-0.7,TRAIN,2024-05-06,87.53868493284504
-0.7,TRAIN,2024-05-07,87.47329542021103
-0.7,TRAIN,2024-05-08,86.99585441829
-0.7,TRAIN,2024-05-09,86.41595297090863
-0.7,TRAIN,2024-05-10,85.65034532918673
-0.7,TRAIN,2024-05-13,84.58468101331096
-0.7,TRAIN,2024-05-14,83.46463186598136
-0.7,TRAIN,2024-05-15,84.16563256039382
-0.7,TRAIN,2024-05-16,85.01580014163027
-0.7,TRAIN,2024-05-17,84.86608720810648
-0.7,TRAIN,2024-05-20,83.46367582127667
-0.7,TRAIN,2024-05-21,82.45290331942418
-0.7,TRAIN,2024-05-22,82.43633295354473
-0.7,TRAIN,2024-05-23,83.14233144551844
-0.7,TRAIN,2024-05-24,81.77683581832095
-0.7,TRAIN,2024-05-27,80.95621207601353
-0.7,TRAIN,2024-05-28,80.67956583097859
-0.7,TRAIN,2024-05-29,83.12206783500623
-0.7,TRAIN,2024-05-30,84.95913546722376
-0.7,TRAIN,2024-05-31,84.13274921339257
-0.7,TRAIN,2024-06-03,82.87194570008154
-0.7,TRAIN,2024-06-04,82.32715707296664
-0.7,TRAIN,2024-06-05,82.54411949319669
-0.7,TRAIN,2024-06-06,83.61609924538885
-0.7,TRAIN,2024-06-07,83.97925971390528
-0.7,TRAIN,2024-06-10,83.03102220045258
-0.7,TRAIN,2024-06-11,83.58654504914456
-0.7,TRAIN,2024-06-12,83.38188966257539
-0.7,TRAIN,2024-06-13,83.95222137752931
-0.7,TRAIN,2024-06-14,84.4015631256381
-0.7,TRAIN,2024-06-17,84.18064095116367
-0.7,TRAIN,2024-06-18,83.49086185843998
-0.7,TRAIN,2024-06-19,83.4361180718301
-0.7,TRAIN,2024-06-20,84.41336519708149
-0.7,TRAIN,2024-06-21,85.84461552093451
-0.7,TRAIN,2024-06-24,87.73718927478963
-0.7,TRAIN,2024-06-25,88.0075522487001
-0.7,TRAIN,2024-06-26,87.9648857804704
-0.7,TRAIN,2024-06-27,87.20082024960185
-0.7,TRAIN,2024-06-28,87.2150812396662
-0.7,TRAIN,2024-07-01,88.0185673814742
-0.7,TRAIN,2024-07-02,87.87045423278221
-0.7,TRAIN,2024-07-03,87.56890000557314
-0.7,TRAIN,2024-07-04,86.88582507175765
-0.7,TRAIN,2024-07-05,86.56074909305974
-0.7,TRAIN,2024-07-08,86.26768282714052
-0.7,TRAIN,2024-07-09,86.89357983890004
-0.7,TRAIN,2024-07-10,86.53170836588934
-0.7,TRAIN,2024-07-11,87.51008798575376
-0.7,TRAIN,2024-07-12,88.0784875378703
-0.7,TRAIN,2024-07-15,88.0784875378703
-0.7,TRAIN,2024-07-16,86.93116669915239
-0.7,TRAIN,2024-07-17,85.22857125997008
-0.7,TRAIN,2024-07-18,84.71220191480813
-0.7,TRAIN,2024-07-19,83.32133034737056
-0.7,TRAIN,2024-07-22,81.49800814752032
-0.7,TRAIN,2024-07-23,80.07932042766622
-0.7,TRAIN,2024-07-24,80.72645115341697
-0.7,TRAIN,2024-07-25,81.33001694932265
-0.7,TRAIN,2024-07-26,81.22700156612595
-0.7,TRAIN,2024-07-29,79.7926950233697
-0.7,TRAIN,2024-07-30,76.71539953827583
-0.7,TRAIN,2024-07-31,72.79812036977343
-0.7,TRAIN,2024-08-01,69.34756100913579
-0.7,TRAIN,2024-08-02,67.02678510731647
-0.7,TRAIN,2024-08-05,69.04875537277861
-0.7,TRAIN,2024-08-06,72.39719398405462
-0.7,TRAIN,2024-08-07,75.0704197064653
-0.7,TRAIN,2024-08-08,76.27911109801892
-0.7,TRAIN,2024-08-09,78.81803202892908
